,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,ratings,action,dislikes,likes,durations,view_cnts,years,months,days,hours,minutes,weekdays,link,titles,source,query,datetime,all_categories
4149,4149,4149,4149,3735,566,,Searched,,,,,2020,4,25,17,49,5,,,search,R get r^2 of glm,2020-04-25 17:49:00,
4150,4150,4150,4150,3734,565,,Searched,,,,,2020,4,25,17,50,5,,,search,r glm,2020-04-25 17:50:00,Science
4151,4151,4151,4151,3733,564,,Searched,,,,,2020,4,25,17,52,5,,,search,R lm,2020-04-25 17:52:00,
4152,4152,4152,4152,3732,563,,Searched,,,,,2020,4,25,17,52,5,,,search,R lm summary,2020-04-25 17:52:00,
4153,4153,4153,4153,3731,562,,Searched,,,,,2020,4,25,17,56,5,,,search,t normal probability plot R,2020-04-25 17:56:00,
4154,4154,4154,4154,719,719,,Watched,,,,,2020,4,25,18,2,5,https://www.youtube.com/watch?v=z5IsBA2gJVU,,youtube,,2020-04-25 18:02:00,
4155,4155,4155,4155,718,718,,Watched,,,,,2020,4,25,18,3,5,https://www.youtube.com/watch?v=G_qSkfANOoY,,youtube,,2020-04-25 18:03:00,
4156,4156,4156,4156,717,717,,Watched,,,,,2020,4,25,18,7,5,https://www.youtube.com/watch?v=hJfctJefOcU,,youtube,,2020-04-25 18:07:00,
4157,4157,4157,4157,716,716,,Watched,,,,,2020,4,25,19,41,5,https://www.youtube.com/watch?v=V0R4CFqXXO0,,youtube,,2020-04-25 19:41:00,
4158,4158,4158,4158,3730,561,,Searched,,,,,2020,4,25,20,42,5,,,search,slay the spire bullet time,2020-04-25 20:42:00,Arts & Entertainment
4159,4159,4159,4159,3729,560,,Searched,,,,,2020,4,25,21,46,5,,,search,tremor tremor fruit,2020-04-25 21:46:00,
4160,4160,4160,4160,3728,559,,Searched,,,,,2020,4,25,21,46,5,,,search,gura gura no mi paramecia,2020-04-25 21:46:00,
4161,4161,4161,4161,3727,558,,Visited,,,,,2020,4,25,21,46,5,,,search,Gura Gura no Mi | One Piece Wiki | Fandom,2020-04-25 21:46:00,Arts & Entertainment
4162,4162,4162,4162,3726,557,,Searched,,,,,2020,4,25,22,11,5,,,search,devil fruit hierarchy,2020-04-25 22:11:00,Food & Drink
4163,4163,4163,4163,715,715,,Watched,,,,,2020,4,25,22,18,5,https://www.youtube.com/watch?v=aoOy8CLmf3c,,youtube,,2020-04-25 22:18:00,
4164,4164,4164,4164,3724,555,,,,,,,2020,4,25,22,30,5,,,search,Potent Potables,2020-04-25 22:30:00,Sensitive Subjects
4165,4165,4165,4165,3723,554,,Searched,,,,,2020,4,25,22,30,5,,,search,potent potables,2020-04-25 22:30:00,Sensitive Subjects
4166,4166,4166,4166,3725,556,,Searched,,,,,2020,4,25,22,30,5,,,search,potpourri,2020-04-25 22:30:00,
4167,4167,4167,4167,714,714,,Watched,,,,,2020,4,25,22,49,5,https://www.youtube.com/watch?v=brurI1jauqc,,youtube,,2020-04-25 22:49:00,
4168,4168,4168,4168,713,713,,Watched,,,,,2020,4,25,22,49,5,https://www.youtube.com/watch?v=G5y25rDmy18,,youtube,,2020-04-25 22:49:00,
4169,4169,4169,4169,712,712,,Watched,,,,,2020,4,25,22,50,5,https://www.youtube.com/watch?v=r3i8I-7H4ZE,,youtube,,2020-04-25 22:50:00,
4170,4170,4170,4170,711,711,,Watched,,,,,2020,4,25,22,51,5,https://www.youtube.com/watch?v=z6iozQZzTMI,,youtube,,2020-04-25 22:51:00,
4171,4171,4171,4171,3722,553,,Searched,,,,,2020,4,25,22,51,5,,,search,cookie monster,2020-04-25 22:51:00,Food & Drink
4172,4172,4172,4172,3721,552,,,,,,,2020,4,25,22,57,5,,,search,Mudpuppy Kids,2020-04-25 22:57:00,
4173,4173,4173,4173,3720,551,,Searched,,,,,2020,4,25,22,57,5,,,search,mudpuppy,2020-04-25 22:57:00,Science
4174,4174,4174,4174,3719,550,,Searched,,,,,2020,4,25,23,2,5,,,search,almond joy gluten,2020-04-25 23:02:00,Health
4175,4175,4175,4175,3718,549,,Searched,,,,,2020,4,26,1,3,6,,,search,one piece fujitora,2020-04-26 01:03:00,Arts & Entertainment
4176,4176,4176,4176,3717,548,,Searched,,,,,2020,4,26,1,12,6,,,search,formaldehyde in vaccine purpose,2020-04-26 01:12:00,Law & Government
4177,4177,4177,4177,3715,546,,Searched,,,,,2020,4,26,3,10,6,,,search,cardamom,2020-04-26 03:10:00,Food & Drink
4178,4178,4178,4178,3716,547,,Searched,,,,,2020,4,26,3,10,6,,,search,cardamu,2020-04-26 03:10:00,
4179,4179,4179,4179,710,710,,Watched,,,,,2020,4,26,14,36,6,https://www.youtube.com/watch?v=FCY5iXqPOUc,,youtube,,2020-04-26 14:36:00,
4180,4180,4180,4180,709,709,4.9526792,Watched,168.0,14033.0,180.0,589613.0,2020,4,26,14,46,6,https://www.youtube.com/watch?v=1tBGC_31LmY,,youtube,,2020-04-26 14:46:00,Music
4181,4181,4181,4181,708,708,,Watched,,,,,2020,4,26,15,15,6,https://www.youtube.com/watch?v=j5kS94lLzm4,,youtube,,2020-04-26 15:15:00,
4182,4182,4182,4182,707,707,,Watched,,,,,2020,4,26,15,23,6,https://www.youtube.com/watch?v=diroDioFA8M,,youtube,,2020-04-26 15:23:00,
4183,4183,4183,4183,706,706,,Watched,,,,,2020,4,26,15,41,6,https://www.youtube.com/watch?v=ykCXKxd5238,,youtube,,2020-04-26 15:41:00,
4184,4184,4184,4184,3714,545,,Searched,,,,,2020,4,26,16,21,6,,,search,net,2020-04-26 16:21:00,
4185,4185,4185,4185,704,704,,Watched,,,,,2020,4,26,16,47,6,https://www.youtube.com/watch?v=RKW6rjnYEkc,,youtube,,2020-04-26 16:47:00,
4186,4186,4186,4186,705,705,,Searched,,,,,2020,4,26,16,47,6,https://www.youtube.com/results?search_query=ping,,youtube,,2020-04-26 16:47:00,
4187,4187,4187,4187,703,703,,Watched,,,,,2020,4,26,17,4,6,https://www.youtube.com/watch?v=OYlVHfH0U6s,,youtube,,2020-04-26 17:04:00,
4188,4188,4188,4188,3712,543,,Visited,,,,,2020,4,26,19,3,6,,,search,https://en.m.wikipedia.org/wiki/American_Civil_War,2020-04-26 19:03:00,
4189,4189,4189,4189,3713,544,,Searched,,,,,2020,4,26,19,3,6,,,search,american civil war,2020-04-26 19:03:00,Reference
4190,4190,4190,4190,3711,542,,Searched,,,,,2020,4,26,19,4,6,,,search,1861 us population,2020-04-26 19:04:00,People & Society
4191,4191,4191,4191,3709,540,,Visited,,,,,2020,4,26,19,13,6,,,search,TONKOTSU RAMEN — Basics With Babish,2020-04-26 19:13:00,Food & Drink
4192,4192,4192,4192,3710,541,,Searched,,,,,2020,4,26,19,13,6,,,search,babish miso soup,2020-04-26 19:13:00,Food & Drink
4193,4193,4193,4193,3707,538,,Visited,,,,,2020,4,26,19,18,6,,,search,https://www.bingingwithbabish.com/recipes/homemade-mozzarella?format=amp,2020-04-26 19:18:00,Food & Drink
4194,4194,4194,4194,3708,539,,Searched,,,,,2020,4,26,19,18,6,,,search,babish mozzarella,2020-04-26 19:18:00,Food & Drink
4195,4195,4195,4195,702,702,,Watched,,,,,2020,4,26,19,29,6,https://www.youtube.com/watch?v=ajoerS4nA1U,,youtube,,2020-04-26 19:29:00,
4196,4196,4196,4196,701,701,,Watched,,,,,2020,4,26,19,31,6,https://www.youtube.com/watch?v=g1FansLNtiw,,youtube,,2020-04-26 19:31:00,
4197,4197,4197,4197,700,700,,Searched,,,,,2020,4,26,19,35,6,https://www.youtube.com/results?search_query=brad+does+piza,,youtube,,2020-04-26 19:35:00,
4198,4198,4198,4198,699,699,,Watched,,,,,2020,4,26,20,9,6,https://www.youtube.com/watch?v=BFCleGg4tvg,,youtube,,2020-04-26 20:09:00,
4199,4199,4199,4199,698,698,,Watched,,,,,2020,4,26,20,19,6,https://www.youtube.com/watch?v=c2DXBQTvYAc,,youtube,,2020-04-26 20:19:00,
4200,4200,4200,4200,697,697,4.9518733,Watched,710.0,58301.0,829.0,3222219.0,2020,4,26,20,31,6,https://www.youtube.com/watch?v=0Rt329xQUjM,,youtube,,2020-04-26 20:31:00,Howto & Style
4201,4201,4201,4201,696,696,4.9660139,Watched,604.0,70484.0,2248.0,2801412.0,2020,4,26,20,45,6,https://www.youtube.com/watch?v=Yan892RXh5A,,youtube,,2020-04-26 20:45:00,Howto & Style
4202,4202,4202,4202,695,695,4.9290571,Watched,1294.0,71666.0,388.0,2671879.0,2020,4,26,20,49,6,https://www.youtube.com/watch?v=J_3v7DEkjsk,,youtube,,2020-04-26 20:49:00,Entertainment
4203,4203,4203,4203,694,694,,Watched,,,,,2020,4,26,20,55,6,https://www.youtube.com/watch?v=7aNaAzjWSoE,,youtube,,2020-04-26 20:55:00,
4204,4204,4204,4204,693,693,4.8667579000000005,Watched,341.0,9896.0,1068.0,642024.0,2020,4,26,21,10,6,https://www.youtube.com/watch?v=YmXzVLlHiN4,,youtube,,2020-04-26 21:10:00,Gaming
4205,4205,4205,4205,692,692,,Watched,,,,,2020,4,26,21,27,6,https://www.youtube.com/watch?v=jR6RnmVJIVQ,,youtube,,2020-04-26 21:27:00,
4206,4206,4206,4206,690,690,,Watched,,,,,2020,4,26,21,39,6,https://www.youtube.com/watch?v=4Eh9OyucL94,,youtube,,2020-04-26 21:39:00,
4207,4207,4207,4207,691,691,4.973403500000001,Watched,58.0,8665.0,2649.0,259815.0,2020,4,26,21,39,6,https://www.youtube.com/watch?v=U3hg669P5bE,,youtube,,2020-04-26 21:39:00,Gaming
4208,4208,4208,4208,689,689,,Watched,,,,,2020,4,26,22,9,6,https://www.youtube.com/watch?v=vq4Tp__QLvg,,youtube,,2020-04-26 22:09:00,
4209,4209,4209,4209,688,688,4.9558387,Watched,208.0,18632.0,1316.0,668982.0,2020,4,26,22,20,6,https://www.youtube.com/watch?v=guLeMkdBzzE,Hard DK Strikes Back,youtube,,2020-04-26 22:20:00,Gaming
4210,4210,4210,4210,687,687,4.9679718,Watched,109.0,13504.0,657.0,587495.0,2020,4,26,22,43,6,https://www.youtube.com/watch?v=u3N6TI5yAwA,,youtube,,2020-04-26 22:43:00,Gaming
4211,4211,4211,4211,686,686,4.9482493,Watched,235.0,17929.0,761.0,1218235.0,2020,4,26,22,56,6,https://www.youtube.com/watch?v=aU89ODcqebU,SUPER DUPER MARIO PARTY,youtube,,2020-04-26 22:56:00,Gaming
4212,4212,4212,4212,685,685,,Watched,,,,,2020,4,26,23,9,6,https://www.youtube.com/watch?v=XsYEeZgBc_E,,youtube,,2020-04-26 23:09:00,
4213,4213,4213,4213,684,684,4.9444418,Watched,5741.0,407592.0,1582.0,10597624.0,2020,4,26,23,40,6,https://www.youtube.com/watch?v=kjyeCdd-dl8,,youtube,,2020-04-26 23:40:00,Comedy
4214,4214,4214,4214,683,683,4.862500700000001,Watched,1955.0,54918.0,982.0,6059548.0,2020,4,27,0,9,0,https://www.youtube.com/watch?v=C4Gge_SJwas,,youtube,,2020-04-27 00:09:00,Gaming
4215,4215,4215,4215,682,682,,Watched,,,,,2020,4,27,0,26,0,https://www.youtube.com/watch?v=6Sl-k_PSQGM,,youtube,,2020-04-27 00:26:00,
4216,4216,4216,4216,681,681,,Watched,,,,,2020,4,27,1,14,0,https://www.youtube.com/watch?v=O5BJVO3PDeQ,,youtube,,2020-04-27 01:14:00,
4217,4217,4217,4217,680,680,4.934114900000001,Watched,2962.0,176866.0,654.0,8356271.0,2020,4,27,1,57,0,https://www.youtube.com/watch?v=UBPg5ftCMv8,,youtube,,2020-04-27 01:57:00,Comedy
4218,4218,4218,4218,679,679,,Watched,,,,,2020,4,27,2,6,0,https://www.youtube.com/watch?v=QynNpzqYt0Y,,youtube,,2020-04-27 02:06:00,
4219,4219,4219,4219,678,678,4.934689,Watched,2749.0,165615.0,1021.0,5993471.0,2020,4,27,2,44,0,https://www.youtube.com/watch?v=Y7nymZEXjf8,,youtube,,2020-04-27 02:44:00,Comedy
4220,4220,4220,4220,677,677,,Watched,,,,,2020,4,27,2,45,0,https://www.youtube.com/watch?v=ROaj3bCpZEM,,youtube,,2020-04-27 02:45:00,
4221,4221,4221,4221,676,676,4.955019,Watched,1640.0,144200.0,832.0,4089828.0,2020,4,27,2,59,0,https://www.youtube.com/watch?v=QWhUvm8SunY,Balloon Boy | The Untold Story,youtube,,2020-04-27 02:59:00,Comedy
4222,4222,4222,4222,675,675,4.9082956,Watched,4168.0,177634.0,603.0,9059295.0,2020,4,27,3,14,0,https://www.youtube.com/watch?v=1ZgxeX2dCnQ,,youtube,,2020-04-27 03:14:00,Comedy
4223,4223,4223,4223,674,674,4.9649062000000015,Watched,1352.0,152749.0,377.0,6350752.0,2020,4,27,3,24,0,https://www.youtube.com/watch?v=MQEEJ57Gsow,The Great iPhone Massacre,youtube,,2020-04-27 03:24:00,Comedy
4224,4224,4224,4224,673,673,4.9177127,Watched,2989.0,142307.0,571.0,5987608.0,2020,4,27,3,30,0,https://www.youtube.com/watch?v=fp2EZbbuMa0,Pool's Closed,youtube,,2020-04-27 03:30:00,Comedy
4225,4225,4225,4225,672,672,,Watched,,,,,2020,4,27,3,38,0,https://www.youtube.com/watch?v=vZlmUG00OrI,,youtube,,2020-04-27 03:38:00,
4226,4226,4226,4226,671,671,4.9546790000000005,Watched,1199.0,104624.0,400.0,4413063.0,2020,4,27,3,45,0,https://www.youtube.com/watch?v=HsLup7yy-6I,Tay A.I. | The People's Chatbot,youtube,,2020-04-27 03:45:00,Comedy
4227,4227,4227,4227,670,670,,Watched,,,,,2020,4,27,3,51,0,https://www.youtube.com/watch?v=t95aLo7R1NM,,youtube,,2020-04-27 03:51:00,
4228,4228,4228,4228,669,669,4.9552211999999995,Watched,1192.0,105287.0,396.0,3829329.0,2020,4,27,3,57,0,https://www.youtube.com/watch?v=YcuofODMCMU,The Curse of the Olympic Flame,youtube,,2020-04-27 03:57:00,Comedy
4229,4229,4229,4229,3706,537,,Visited,,,,,2020,4,27,14,26,0,,,search,https://www.bingingwithbabish.com/recipes/homemade-mozzarella?format=amp,2020-04-27 14:26:00,Food & Drink
4230,4230,4230,4230,668,668,4.9553819,Watched,1838.0,162938.0,272.0,6107183.0,2020,4,27,15,9,0,https://www.youtube.com/watch?v=SvjwXhCNZcU,The Tumblr-4chan Wars,youtube,,2020-04-27 15:09:00,Comedy
4231,4231,4231,4231,3705,536,,Visited,,,,,2020,4,27,15,13,0,,,search,https://www.bingingwithbabish.com/recipes/homemade-mozzarella?format=amp,2020-04-27 15:13:00,Food & Drink
4232,4232,4232,4232,3704,535,,Searched,,,,,2020,4,27,15,31,0,,,search,board game facts,2020-04-27 15:31:00,Games
4233,4233,4233,4233,3703,534,,Searched,,,,,2020,4,27,15,34,0,,,search,clue the movie trivia,2020-04-27 15:34:00,Arts & Entertainment
4234,4234,4234,4234,3702,533,,Searched,,,,,2020,4,27,18,36,0,,,search,4chan,2020-04-27 18:36:00,Arts & Entertainment
4235,4235,4235,4235,667,667,4.9667883,Watched,1174.0,140221.0,381.0,5729292.0,2020,4,27,18,36,0,https://www.youtube.com/watch?v=HiTqIyx6tBU,Any Poll's a Goal,youtube,,2020-04-27 18:36:00,Comedy
4236,4236,4236,4236,666,666,4.9030662000000005,Watched,4176.0,168148.0,493.0,8543563.0,2020,4,27,18,43,0,https://www.youtube.com/watch?v=GmULc5VANsw,The Failure of Rainfurrest,youtube,,2020-04-27 18:43:00,Comedy
4237,4237,4237,4237,665,665,,Watched,,,,,2020,4,27,18,51,0,https://www.youtube.com/watch?v=-aOh4D2GKaw,,youtube,,2020-04-27 18:51:00,
4238,4238,4238,4238,664,664,,Watched,,,,,2020,4,27,18,53,0,https://www.youtube.com/watch?v=fb-mlao5fqo,,youtube,,2020-04-27 18:53:00,
4239,4239,4239,4239,3701,532,,Searched,,,,,2020,4,27,19,1,0,,,search,fitness gram pacer test,2020-04-27 19:01:00,Health
4240,4240,4240,4240,662,662,,Searched,,,,,2020,4,27,19,2,0,https://www.youtube.com/results?search_query=%23Astronomia,,youtube,,2020-04-27 19:02:00,
4241,4241,4241,4241,663,663,,Searched,,,,,2020,4,27,19,2,0,https://www.youtube.com/results?search_query=coffin+dance,,youtube,,2020-04-27 19:02:00,
4242,4242,4242,4242,661,661,4.9434009,Watched,5714.0,398109.0,198.0,27401878.0,2020,4,27,19,3,0,https://www.youtube.com/watch?v=iLBBRuVDOo4,,youtube,,2020-04-27 19:03:00,Music
4243,4243,4243,4243,660,660,,Searched,,,,,2020,4,27,19,6,0,https://www.youtube.com/results?search_query=Astronomia,,youtube,,2020-04-27 19:06:00,
4244,4244,4244,4244,659,659,,Watched,,,,,2020,4,27,19,7,0,https://www.youtube.com/watch?v=j9V78UbdzWI,,youtube,,2020-04-27 19:07:00,
4245,4245,4245,4245,3700,531,,Searched,,,,,2020,4,27,19,7,0,,,search,ireland flag,2020-04-27 19:07:00,Reference
4246,4246,4246,4246,658,658,,Watched,,,,,2020,4,27,19,10,0,https://www.youtube.com/watch?v=RKW6rjnYEkc,,youtube,,2020-04-27 19:10:00,
4247,4247,4247,4247,657,657,4.903881500000002,Watched,629.0,25547.0,896.0,681015.0,2020,4,27,19,11,0,https://www.youtube.com/watch?v=JdodZMWhIFU,,youtube,,2020-04-27 19:11:00,Gaming
4248,4248,4248,4248,656,656,,Watched,,,,,2020,4,27,19,13,0,https://www.youtube.com/watch?v=g22YLCsOPtk,,youtube,,2020-04-27 19:13:00,
4249,4249,4249,4249,654,654,,Watched,,,,,2020,4,27,19,15,0,https://www.youtube.com/watch?v=ixMHG0DIAK4,,youtube,,2020-04-27 19:15:00,
4250,4250,4250,4250,655,655,,Searched,,,,,2020,4,27,19,15,0,https://www.youtube.com/results?search_query=scotland+forever,,youtube,,2020-04-27 19:15:00,
4251,4251,4251,4251,3699,530,,Searched,,,,,2020,4,27,19,23,0,,,search,tokyo prefecture flags,2020-04-27 19:23:00,Reference
4252,4252,4252,4252,3698,529,,Searched,,,,,2020,4,27,20,14,0,,,search,solar plexus,2020-04-27 20:14:00,
4253,4253,4253,4253,3697,528,,Searched,,,,,2020,4,27,20,28,0,,,search,river in seoul sk,2020-04-27 20:28:00,Travel
4254,4254,4254,4254,3696,527,,Visited,,,,,2020,4,27,20,32,0,,,search,Ichon-dong - Wikipedia,2020-04-27 20:32:00,
4255,4255,4255,4255,3695,526,,Searched,,,,,2020,4,27,23,18,0,,,search,solar plexus,2020-04-27 23:18:00,
4256,4256,4256,4256,3694,525,,Searched,,,,,2020,4,28,2,45,1,,,search,smite set,2020-04-28 02:45:00,Arts & Entertainment
4257,4257,4257,4257,653,653,,Watched,,,,,2020,4,28,13,32,1,https://www.youtube.com/watch?v=nzFykQv6Q08,,youtube,,2020-04-28 13:32:00,
4258,4258,4258,4258,652,652,4.9612823,Watched,932.0,95355.0,410.0,3244155.0,2020,4,28,13,38,1,https://www.youtube.com/watch?v=h-StyszRCzc,The Y2K Apocalypse,youtube,,2020-04-28 13:38:00,Comedy
4259,4259,4259,4259,651,651,,Watched,,,,,2020,4,28,13,45,1,https://www.youtube.com/watch?v=szFLA4_pwew,,youtube,,2020-04-28 13:45:00,
4260,4260,4260,4260,650,650,,Watched,,,,,2020,4,28,13,55,1,https://www.youtube.com/watch?v=g22YLCsOPtk,,youtube,,2020-04-28 13:55:00,
4261,4261,4261,4261,649,649,,Watched,,,,,2020,4,28,14,6,1,https://www.youtube.com/watch?v=t55msm2BCDU,,youtube,,2020-04-28 14:06:00,
4262,4262,4262,4262,648,648,,Watched,,,,,2020,4,28,14,10,1,https://www.youtube.com/watch?v=A_BlNA7bBxo,,youtube,,2020-04-28 14:10:00,
4263,4263,4263,4263,647,647,,Watched,,,,,2020,4,28,14,22,1,https://www.youtube.com/watch?v=hIMLa4cVt2s,,youtube,,2020-04-28 14:22:00,
4264,4264,4264,4264,646,646,,Watched,,,,,2020,4,28,14,52,1,https://www.youtube.com/watch?v=b9bB2OxgNak,,youtube,,2020-04-28 14:52:00,
4265,4265,4265,4265,645,645,,Watched,,,,,2020,4,28,15,38,1,https://www.youtube.com/watch?v=W0FXS5vSnCk,,youtube,,2020-04-28 15:38:00,
4266,4266,4266,4266,644,644,,Watched,,,,,2020,4,28,16,5,1,https://www.youtube.com/watch?v=rch5FRNRxhU,,youtube,,2020-04-28 16:05:00,
4267,4267,4267,4267,643,643,,Watched,,,,,2020,4,28,17,51,1,https://www.youtube.com/watch?v=Lp3y3z9kauY,,youtube,,2020-04-28 17:51:00,
4268,4268,4268,4268,642,642,4.8745413,Watched,2813.0,86874.0,464.0,4181188.0,2020,4,28,17,51,1,https://www.youtube.com/watch?v=vvXRcwcIJh4,Leeroy Jenkins | The Man Behind The Meme,youtube,,2020-04-28 17:51:00,Comedy
4269,4269,4269,4269,641,641,4.9347515,Watched,2035.0,122719.0,248.0,4937801.0,2020,4,28,18,0,1,https://www.youtube.com/watch?v=muoR8Td44UE,The Bikelock Fugitive of Berkeley,youtube,,2020-04-28 18:00:00,Comedy
4270,4270,4270,4270,640,640,4.974918799999998,Watched,787.0,124725.0,324.0,3346286.0,2020,4,28,18,5,1,https://www.youtube.com/watch?v=xsqjbJ6hamc,Planking | A Historical Footnote,youtube,,2020-04-28 18:05:00,Comedy
4271,4271,4271,4271,639,639,,Watched,,,,,2020,4,28,18,10,1,https://www.youtube.com/watch?v=8Qlf3b9wa4s,,youtube,,2020-04-28 18:10:00,
4272,4272,4272,4272,638,638,,Watched,,,,,2020,4,28,18,53,1,https://www.youtube.com/watch?v=dolTZt6gg-Q,,youtube,,2020-04-28 18:53:00,
4273,4273,4273,4273,637,637,,Watched,,,,,2020,4,28,19,35,1,https://www.youtube.com/watch?v=q9k5A-Ahpgc,,youtube,,2020-04-28 19:35:00,
4274,4274,4274,4274,636,636,,Watched,,,,,2020,4,28,19,38,1,https://www.youtube.com/watch?v=rOAVQjzCnYU,,youtube,,2020-04-28 19:38:00,
4275,4275,4275,4275,635,635,,Watched,,,,,2020,4,28,19,40,1,https://www.youtube.com/watch?v=jAN08GtrSZs,,youtube,,2020-04-28 19:40:00,
4276,4276,4276,4276,634,634,,Watched,,,,,2020,4,28,20,2,1,https://www.youtube.com/watch?v=qG8VWR7uU78,,youtube,,2020-04-28 20:02:00,
4277,4277,4277,4277,3693,524,,Searched,,,,,2020,4,28,20,30,1,,,search,ward distance,2020-04-28 20:30:00,
4278,4278,4278,4278,3692,523,,Searched,,,,,2020,4,28,20,35,1,,,search,babish potato salad,2020-04-28 20:35:00,Food & Drink
4279,4279,4279,4279,633,633,,Watched,,,,,2020,4,28,21,50,1,https://www.youtube.com/watch?v=oPJeF2sVmi8,,youtube,,2020-04-28 21:50:00,
4280,4280,4280,4280,632,632,,Watched,,,,,2020,4,28,21,55,1,https://www.youtube.com/watch?v=fb-mlao5fqo,,youtube,,2020-04-28 21:55:00,
4281,4281,4281,4281,631,631,,Watched,,,,,2020,4,28,22,43,1,https://www.youtube.com/watch?v=0Q9FkfzUC30,,youtube,,2020-04-28 22:43:00,
4282,4282,4282,4282,3691,522,,,,,,,2020,4,28,22,55,1,,,search,doxx,2020-04-28 22:55:00,
4283,4283,4283,4283,630,630,4.954761,Watched,1168.0,102106.0,392.0,2982558.0,2020,4,28,23,18,1,https://www.youtube.com/watch?v=FDezfo2w1gY,Seize The Day.,youtube,,2020-04-28 23:18:00,Comedy
4284,4284,4284,4284,629,629,,Watched,,,,,2020,4,28,23,27,1,https://www.youtube.com/watch?v=sPUKxtLHPKQ,,youtube,,2020-04-28 23:27:00,
4285,4285,4285,4285,628,628,,Watched,,,,,2020,4,29,10,57,2,https://www.youtube.com/watch?v=Zx-SY1a_8qk,,youtube,,2020-04-29 10:57:00,
4286,4286,4286,4286,627,627,4.9562087,Watched,859.0,77604.0,205.0,3862605.0,2020,4,29,11,14,2,https://www.youtube.com/watch?v=xtsQwicbsy4,The Downfall of Tony the Tiger,youtube,,2020-04-29 11:14:00,Comedy
4287,4287,4287,4287,626,626,,Watched,,,,,2020,4,29,11,18,2,https://www.youtube.com/watch?v=pSubcGhi7U0,,youtube,,2020-04-29 11:18:00,
4288,4288,4288,4288,3690,521,,,,,,,2020,4,29,11,31,2,,,search,sensitivity,2020-04-29 11:31:00,Science
4289,4289,4289,4289,3689,520,,Visited,,,,,2020,4,29,11,31,2,,,search,https://en.m.wikipedia.org/wiki/Sensitivity_and_specificity,2020-04-29 11:31:00,
4290,4290,4290,4290,3688,519,,Searched,,,,,2020,4,29,11,44,2,,,search,em vs gibbs sampling,2020-04-29 11:44:00,Sports
4291,4291,4291,4291,3687,518,,Searched,,,,,2020,4,29,11,45,2,,,search,em runtime,2020-04-29 11:45:00,
4292,4292,4292,4292,3685,516,,Searched,,,,,2020,4,29,11,45,2,,,search,gibbs sampling runtime,2020-04-29 11:45:00,Science
4293,4293,4293,4293,3686,517,,Searched,,,,,2020,4,29,11,45,2,,,search,expectation maximization runtime,2020-04-29 11:45:00,
4294,4294,4294,4294,3684,515,,Searched,,,,,2020,4,29,11,54,2,,,search,sensitive to local minima,2020-04-29 11:54:00,
4295,4295,4295,4295,3683,514,,Searched,,,,,2020,4,29,11,59,2,,,search,linear discriminant analysis,2020-04-29 11:59:00,Science
4296,4296,4296,4296,3682,513,,Searched,,,,,2020,4,29,12,8,2,,,search,soft labels classification,2020-04-29 12:08:00,Business & Industrial
4297,4297,4297,4297,3681,512,,Searched,,,,,2020,4,29,12,13,2,,,search,soft labels semi-supervised learning algorithm,2020-04-29 12:13:00,Science
4298,4298,4298,4298,3680,511,,Searched,,,,,2020,4,29,12,20,2,,,search,equal weighted samples hierarchical samples,2020-04-29 12:20:00,Science
4299,4299,4299,4299,3679,510,,Searched,,,,,2020,4,29,12,24,2,,,search,hmm ski,2020-04-29 12:24:00,
4300,4300,4300,4300,3678,509,,Searched,,,,,2020,4,29,12,25,2,,,search,hidden markov model s matrix,2020-04-29 12:25:00,Science
4301,4301,4301,4301,3675,506,,Searched,,,,,2020,4,29,12,33,2,,,search,viterbi algorithm calculator,2020-04-29 12:33:00,Reference
4302,4302,4302,4302,3676,507,,Searched,,,,,2020,4,29,12,33,2,,,search,online viterbi algorithm,2020-04-29 12:33:00,Science
4303,4303,4303,4303,3677,508,,Searched,,,,,2020,4,29,12,33,2,,,search,online viterbi,2020-04-29 12:33:00,Arts & Entertainment
4304,4304,4304,4304,3673,504,,Searched,,,,,2020,4,29,12,38,2,,,search,hidden markov model calculator,2020-04-29 12:38:00,Science
4305,4305,4305,4305,3674,505,,Searched,,,,,2020,4,29,12,38,2,,,search,HMM calculator,2020-04-29 12:38:00,Reference
4306,4306,4306,4306,625,625,,Watched,,,,,2020,4,29,14,1,2,https://www.youtube.com/watch?v=xKBwUqiovvM,,youtube,,2020-04-29 14:01:00,
4307,4307,4307,4307,624,624,,Watched,,,,,2020,4,29,14,5,2,https://www.youtube.com/watch?v=qID2B4MK7Y0,,youtube,,2020-04-29 14:05:00,
4308,4308,4308,4308,623,623,,Watched,,,,,2020,4,29,14,7,2,https://www.youtube.com/watch?v=BkLyLvqQp3M,,youtube,,2020-04-29 14:07:00,
4309,4309,4309,4309,622,622,,Watched,,,,,2020,4,29,14,23,2,https://www.youtube.com/watch?v=q7zsFtj-HNQ,,youtube,,2020-04-29 14:23:00,
4310,4310,4310,4310,621,621,,Watched,,,,,2020,4,29,14,41,2,https://www.youtube.com/watch?v=CwF8DYf5dDc,,youtube,,2020-04-29 14:41:00,
4311,4311,4311,4311,620,620,,Watched,,,,,2020,4,29,14,49,2,https://www.youtube.com/watch?v=X_-4s4P1o6o,,youtube,,2020-04-29 14:49:00,
