,Unnamed: 0,ratings,action,categories,dislikes,likes,durations,view_cnts,years,months,days,hours,minutes,weekdays,link,titles,source,query,datetime
4448,4448,,Searched,,,,,,2019,11,3,11,37,6,https://www.youtube.com/results?search_query=iu+love+poem,,youtube,,2019-11-03 11:37:00
4447,4447,4.8715205,Watched,['People & Blogs'],30.0,904.0,3612.0,144855.0,2019,11,3,11,38,6,https://www.youtube.com/watch?v=I6SaCsmmIwc,IU (아이유) - Love Poem [1시간/1Hour],youtube,,2019-11-03 11:38:00
4446,4446,4.959105999999999,Watched,['Entertainment'],688.0,66608.0,220.0,6572552.0,2019,11,3,15,27,6,https://www.youtube.com/watch?v=G6tW8eKUR1E,,youtube,,2019-11-03 15:27:00
4445,4445,4.9567566,Watched,['Music'],6.0,549.0,285.0,37486.0,2019,11,3,15,39,6,https://www.youtube.com/watch?v=FFlGuqAxIdQ,,youtube,,2019-11-03 15:39:00
4444,4444,4.9337401,Watched,['Music'],19.0,1128.0,326.0,135259.0,2019,11,3,16,6,6,https://www.youtube.com/watch?v=QyoLae2t1_A,,youtube,,2019-11-03 16:06:00
4443,4443,4.928338500000001,Watched,['Music'],22.0,1206.0,225.0,136137.0,2019,11,3,16,16,6,https://www.youtube.com/watch?v=QTy16m3ACNY,,youtube,,2019-11-03 16:16:00
4442,4442,4.8969278,Watched,['Entertainment'],26.0,983.0,240.0,258458.0,2019,11,3,17,38,6,https://www.youtube.com/watch?v=jlD7GiMyGxE,,youtube,,2019-11-03 17:38:00
4441,4441,4.9548178,Watched,['Music'],7810.0,683615.0,226.0,22119672.0,2019,11,3,17,57,6,https://www.youtube.com/watch?v=eP4ga_fNm-E,TAEYEON 태연 '불티 (Spark)' MV,youtube,,2019-11-03 17:57:00
4440,4440,4.957901000000001,Watched,['Music'],1243.0,116859.0,268.0,7907909.0,2019,11,3,18,4,6,https://www.youtube.com/watch?v=qch5tdUQvYk,IU (아이유) - Love poem (Color Coded Lyrics Eng/Rom/Han/가사),youtube,,2019-11-03 18:04:00
4439,4439,4.9713531,Watched,['Music'],65.0,9011.0,186.0,522998.0,2019,11,3,18,9,6,https://www.youtube.com/watch?v=pG_I5YaQKPk,,youtube,,2019-11-03 18:09:00
4438,4438,4.9698671999999995,Watched,['Music'],326.0,42949.0,237.0,1724790.0,2019,11,3,18,16,6,https://www.youtube.com/watch?v=5hmHeTpMHjg,,youtube,,2019-11-03 18:16:00
4437,4437,4.9575973,Watched,['Music'],9.0,840.0,214.0,75167.0,2019,11,3,18,20,6,https://www.youtube.com/watch?v=tHTOgKd4Le0,,youtube,,2019-11-03 18:20:00
4436,4436,4.9892125,Watched,['Music'],654.0,241847.0,201.0,6449041.0,2019,11,3,18,24,6,https://www.youtube.com/watch?v=8ZA8PW48QTk,[Special Video] SVT JUN&THE8 'MY I' KOR ver.,youtube,,2019-11-03 18:24:00
4435,4435,4.9286617999999995,Watched,['News & Politics'],606.0,33373.0,767.0,1457470.0,2019,11,3,18,27,6,https://www.youtube.com/watch?v=nnMYa-K2vRc,Koreans React to K-Pop Idol Sulli's Death [Street Interview] | ASIAN BOSS,youtube,,2019-11-03 18:27:00
4434,4434,4.662650599999999,Watched,['Education'],35.0,380.0,3470.0,73559.0,2019,11,3,18,27,6,https://www.youtube.com/watch?v=4v452DWrhKo,,youtube,,2019-11-03 18:27:00
4433,4433,4.9721446,Watched,['Music'],4853.0,692028.0,183.0,19689569.0,2019,11,3,18,27,6,https://www.youtube.com/watch?v=ap14O5-G7UA,,youtube,,2019-11-03 18:27:00
4432,4432,4.9475203,Watched,['Music'],3692.0,277711.0,222.0,18835967.0,2019,11,3,18,31,6,https://www.youtube.com/watch?v=Vl1kO9hObpA,,youtube,,2019-11-03 18:31:00
4431,4431,4.906128900000001,Watched,['News & Politics'],1231.0,51224.0,831.0,1537560.0,2019,11,3,18,48,6,https://www.youtube.com/watch?v=sj9ZAZwisz4,Confessions Of A Black Former K-Pop Trainee | ASIAN BOSS,youtube,,2019-11-03 18:48:00
4430,4430,4.9549479000000005,Watched,['Howto & Style'],248.0,21771.0,320.0,567035.0,2019,11,3,19,7,6,https://www.youtube.com/watch?v=O3mgVT3q8Rg,ENGcc :)quick UP style. with Stick:) 비녀로 올림머리 / 비녀꽂는방법 [U진쌤],youtube,,2019-11-03 19:07:00
4429,4429,4.7378273,Watched,['Music'],2524.0,35985.0,258.0,6030920.0,2019,11,3,23,25,6,https://www.youtube.com/watch?v=kcx0a2OAhN0,Love poem (Love poem),youtube,,2019-11-03 23:25:00
4428,4428,4.8163266,Watched,['Music'],36.0,748.0,3633.0,109997.0,2019,11,3,23,30,6,https://www.youtube.com/watch?v=22B5LLejZSA,[1 HOUR/1시간] 아이유 (IU) - 러브 포엠 (Love poem) 1 HOUR LOOP,youtube,,2019-11-03 23:30:00
4427,4427,4.9269361,Watched,['Music'],5118.0,275076.0,214.0,27760149.0,2019,11,4,1,18,0,https://www.youtube.com/watch?v=ZKAM_Hk4eZ0,Jennifer Lawrence - Hanging Tree (Lyrics),youtube,,2019-11-04 01:18:00
4426,4426,5.0,Watched,['Music'],0.0,5.0,227.0,230.0,2019,11,4,1,19,0,https://www.youtube.com/watch?v=uCuTPmZi7G0,,youtube,,2019-11-04 01:19:00
4425,4425,4.8163266,Watched,['Music'],36.0,748.0,3633.0,109997.0,2019,11,4,9,38,0,https://www.youtube.com/watch?v=22B5LLejZSA,[1 HOUR/1시간] 아이유 (IU) - 러브 포엠 (Love poem) 1 HOUR LOOP,youtube,,2019-11-04 09:38:00
4424,4424,4.864859099999999,Watched,['Music'],42344.0,1210986.0,293.0,169727291.0,2019,11,4,9,43,0,https://www.youtube.com/watch?v=r6TwzSGYycM,,youtube,,2019-11-04 09:43:00
4423,4423,4.824561599999999,Watched,['Music'],5.0,109.0,216.0,15799.0,2019,11,4,9,50,0,https://www.youtube.com/watch?v=UQqprsRs2Vg,,youtube,,2019-11-04 09:50:00
4422,4422,4.957901000000001,Watched,['Music'],1243.0,116859.0,268.0,7907909.0,2019,11,4,21,0,0,https://www.youtube.com/watch?v=qch5tdUQvYk,IU (아이유) - Love poem (Color Coded Lyrics Eng/Rom/Han/가사),youtube,,2019-11-04 21:00:00
4421,4421,4.9656487,Watched,['Comedy'],282.0,32555.0,196.0,311879.0,2019,11,4,21,9,0,https://www.youtube.com/watch?v=n0dMwZqBf78,,youtube,,2019-11-04 21:09:00
4420,4420,4.9723182,Watched,['Music'],20.0,2870.0,142.0,225952.0,2019,11,4,21,10,0,https://www.youtube.com/watch?v=3Ey5S3DaEbs,,youtube,,2019-11-04 21:10:00
4419,4419,4.932203299999999,Watched,['Music'],4.0,232.0,224.0,63190.0,2019,11,4,21,10,0,https://www.youtube.com/watch?v=9_ERCu1jwsY,,youtube,,2019-11-04 21:10:00
4418,4418,4.7700424,Watched,['Music'],327.0,5361.0,225.0,777220.0,2019,11,4,21,10,0,https://www.youtube.com/watch?v=eGXJs7zOHC4,,youtube,,2019-11-04 21:10:00
4416,4416,4.9408769999999995,Watched,['Music'],598.0,39860.0,216.0,4571000.0,2019,11,4,21,14,0,https://www.youtube.com/watch?v=8Ju7T4J1qbc,,youtube,,2019-11-04 21:14:00
4417,4417,4.9144583,Watched,['Music'],2208.0,101040.0,190.0,15225846.0,2019,11,4,21,14,0,https://www.youtube.com/watch?v=iMVc0vG4K_k,,youtube,,2019-11-04 21:14:00
4415,4415,4.9534883,Watched,['Music'],42.0,3570.0,325.0,244321.0,2019,11,4,21,21,0,https://www.youtube.com/watch?v=rEPMUWHGeaI,,youtube,,2019-11-04 21:21:00
4414,4414,4.946308599999999,Watched,['Music'],4.0,294.0,218.0,74144.0,2019,11,4,21,26,0,https://www.youtube.com/watch?v=QJt05Wgg904,,youtube,,2019-11-04 21:26:00
4413,4413,4.937303099999999,Watched,['Music'],2330.0,146322.0,236.0,34277902.0,2019,11,4,21,31,0,https://www.youtube.com/watch?v=YmC53o2_gWk,,youtube,,2019-11-04 21:31:00
4412,4412,4.985568499999999,Watched,['Music'],810.0,223702.0,246.0,4452405.0,2019,11,4,21,35,0,https://www.youtube.com/watch?v=D0OTv7ZUle4,,youtube,,2019-11-04 21:35:00
4411,4411,4.9755416,Watched,['Music'],648.0,105327.0,286.0,5543623.0,2019,11,4,21,36,0,https://www.youtube.com/watch?v=33GODknx04I,,youtube,,2019-11-04 21:36:00
4410,4410,4.9513602,Watched,['Music'],637.0,51748.0,271.0,8239667.0,2019,11,4,21,57,0,https://www.youtube.com/watch?v=o6HFiVaK15I,,youtube,,2019-11-04 21:57:00
4409,4409,4.9301786,Watched,['Music'],83.0,4672.0,245.0,911841.0,2019,11,4,22,2,0,https://www.youtube.com/watch?v=0ZEw_QDMG0U,,youtube,,2019-11-04 22:02:00
4408,4408,4.9572954000000005,Watched,['People & Blogs'],6.0,556.0,215.0,50361.0,2019,11,4,22,3,0,https://www.youtube.com/watch?v=3Jn0AwVh9Ks,,youtube,,2019-11-04 22:03:00
4407,4407,4.9577689000000005,Watched,['Entertainment'],481.0,45078.0,301.0,3974316.0,2019,11,4,22,6,0,https://www.youtube.com/watch?v=m-ldldyT0Uk,,youtube,,2019-11-04 22:06:00
4406,4406,4.9863782,Watched,['Music'],96.0,28094.0,249.0,503496.0,2019,11,4,22,15,0,https://www.youtube.com/watch?v=7XJyQywSAng,,youtube,,2019-11-04 22:15:00
4405,4405,4.9015255,Watched,['Music'],140779.0,5577604.0,206.0,684594722.0,2019,11,4,22,19,0,https://www.youtube.com/watch?v=wJnBTPUQS5A,Alan Walker - The Spectre,youtube,,2019-11-04 22:19:00
4404,4404,4.7410073,Watched,['Music'],18.0,260.0,263.0,25545.0,2019,11,4,22,23,0,https://www.youtube.com/watch?v=66MuFBsMtb8,,youtube,,2019-11-04 22:23:00
4403,4403,4.903633599999999,Watched,['Music'],3723.0,150812.0,364.0,19522807.0,2019,11,4,22,29,0,https://www.youtube.com/watch?v=sDI6HTR9arA,,youtube,,2019-11-04 22:29:00
4402,4402,4.9364815,Watched,['Music'],4149.0,257130.0,248.0,33809692.0,2019,11,4,22,35,0,https://www.youtube.com/watch?v=IsuVMdnF8A0,,youtube,,2019-11-04 22:35:00
4401,4401,4.9398751,Watched,['Music'],142.0,9305.0,333.0,1483906.0,2019,11,4,22,39,0,https://www.youtube.com/watch?v=Sf7ubB0Ar14,,youtube,,2019-11-04 22:39:00
4400,4400,4.9488115,Watched,['Music'],49.0,3780.0,211.0,220663.0,2019,11,4,22,45,0,https://www.youtube.com/watch?v=l_BTPguizsE,,youtube,,2019-11-04 22:45:00
4399,4399,4.909091,Watched,['Music'],1.0,43.0,221.0,7016.0,2019,11,4,22,49,0,https://www.youtube.com/watch?v=T9ttiHptooE,,youtube,,2019-11-04 22:49:00
4398,4398,4.8675499,Watched,['Music'],5.0,146.0,255.0,18299.0,2019,11,4,22,52,0,https://www.youtube.com/watch?v=mDCi54zAFCI,,youtube,,2019-11-04 22:52:00
4397,4397,4.818182,Watched,['Music'],3.0,63.0,197.0,4663.0,2019,11,4,22,57,0,https://www.youtube.com/watch?v=WmPZQPjSm6I,,youtube,,2019-11-04 22:57:00
4396,4396,4.8580375,Watched,['Music'],17.0,462.0,236.0,49652.0,2019,11,4,23,0,0,https://www.youtube.com/watch?v=ba8Phot1QcU,,youtube,,2019-11-04 23:00:00
4395,4395,4.899103599999999,Watched,['Music'],9674.0,373849.0,264.0,94086441.0,2019,11,4,23,4,0,https://www.youtube.com/watch?v=qi7Yh16dA0w,,youtube,,2019-11-04 23:04:00
4394,4394,4.9296117,Watched,['Music'],174.0,9714.0,352.0,1795191.0,2019,11,4,23,9,0,https://www.youtube.com/watch?v=ejXSiMa9M4c,,youtube,,2019-11-04 23:09:00
4393,4393,4.8308458,Watched,['Music'],17.0,385.0,3601.0,38845.0,2019,11,5,1,3,1,https://www.youtube.com/watch?v=u_ehDOVLe_4,아이유 (IU) - 러브 포엠 (Love poem) [한 시간],youtube,,2019-11-05 01:03:00
4392,4392,4.9183373,Watched,['Education'],111.0,5326.0,327.0,751968.0,2019,11,5,19,18,1,https://www.youtube.com/watch?v=DyiWkWcR86I,"Live Long and Prosper: The Jewish Story Behind Spock, Leonard Nimoy's Star Trek Character",youtube,,2019-11-05 19:18:00
6109,175,,Searched,[],,,,,2019,11,5,20,57,1,,,search,virtual ems Rochester,2019-11-05 20:57:00
6108,174,,Visited,[],,,,,2019,11,5,20,58,1,,,search,"Virtual EMS - Event and Classroom Management : Arts, Sciences ...",2019-11-05 20:58:00
4391,4391,,Searched,,,,,,2019,11,6,9,46,2,https://www.youtube.com/results?search_query=iu+love+poem,,youtube,,2019-11-06 09:46:00
4390,4390,4.8715205,Watched,['People & Blogs'],30.0,904.0,3612.0,144855.0,2019,11,6,9,46,2,https://www.youtube.com/watch?v=I6SaCsmmIwc,IU (아이유) - Love Poem [1시간/1Hour],youtube,,2019-11-06 09:46:00
4389,4389,4.9296117,Watched,['Music'],174.0,9714.0,352.0,1795191.0,2019,11,6,14,50,2,https://www.youtube.com/watch?v=ejXSiMa9M4c,,youtube,,2019-11-06 14:50:00
4388,4388,4.9340658,Watched,['Film & Animation'],3.0,179.0,90.0,42192.0,2019,11,6,14,55,2,https://www.youtube.com/watch?v=lVRDeVVjzO0,,youtube,,2019-11-06 14:55:00
4387,4387,4.9703155,Watched,['Music'],12.0,1605.0,219.0,197619.0,2019,11,6,14,57,2,https://www.youtube.com/watch?v=KdXAgcbXQSg,,youtube,,2019-11-06 14:57:00
4386,4386,4.953678599999999,Watched,['Music'],17.0,1451.0,281.0,221759.0,2019,11,6,15,1,2,https://www.youtube.com/watch?v=TANXVmO8Df4,,youtube,,2019-11-06 15:01:00
4385,4385,4.9065809,Watched,['Music'],10833.0,453012.0,211.0,71837699.0,2019,11,6,15,5,2,https://www.youtube.com/watch?v=6Ux6SlOE9Qk,,youtube,,2019-11-06 15:05:00
4384,4384,4.9551282,Watched,['People & Blogs'],28.0,2468.0,252.0,155950.0,2019,11,6,15,9,2,https://www.youtube.com/watch?v=u5qcRq4K11o,,youtube,,2019-11-06 15:09:00
4383,4383,4.9208045,Watched,['Music'],7365.0,364626.0,186.0,37010458.0,2019,11,6,15,13,2,https://www.youtube.com/watch?v=DYS_qFWx7-M,,youtube,,2019-11-06 15:13:00
4382,4382,4.9318447,Watched,['Music'],470.0,27114.0,209.0,2273013.0,2019,11,6,15,17,2,https://www.youtube.com/watch?v=bfP1IMOlt_8,,youtube,,2019-11-06 15:17:00
4381,4381,4.9442010000000005,Watched,['Music'],1473.0,104120.0,234.0,15350735.0,2019,11,6,15,20,2,https://www.youtube.com/watch?v=jBjxedOaB_w,,youtube,,2019-11-06 15:20:00
4380,4380,4.859261,Watched,['Music'],4725.0,129566.0,199.0,27722984.0,2019,11,6,15,25,2,https://www.youtube.com/watch?v=nbcCG7PkI18,WALK THE MOON - Shut Up and Dance (Audio),youtube,,2019-11-06 15:25:00
4379,4379,4.8461537,Watched,['Music'],11.0,275.0,259.0,107446.0,2019,11,6,16,5,2,https://www.youtube.com/watch?v=cdcqFbxG-vY,,youtube,,2019-11-06 16:05:00
4378,4378,4.9393363,Watched,['Music'],16.0,1039.0,224.0,104723.0,2019,11,6,16,9,2,https://www.youtube.com/watch?v=g_E1sXYlFQw,,youtube,,2019-11-06 16:09:00
4377,4377,4.9273815,Watched,['Music'],2161.0,116872.0,240.0,20269104.0,2019,11,6,16,13,2,https://www.youtube.com/watch?v=XUR8QByF2As,,youtube,,2019-11-06 16:13:00
4376,4376,4.9130301,Watched,['Music'],24463.0,1100665.0,216.0,203483769.0,2019,11,6,16,17,2,https://www.youtube.com/watch?v=NdYWuo9OFAw,,youtube,,2019-11-06 16:17:00
4375,4375,4.9361367,Watched,['Music'],4858.0,299416.0,293.0,56309204.0,2019,11,6,16,21,2,https://www.youtube.com/watch?v=g8z-qP34-1Y,,youtube,,2019-11-06 16:21:00
4374,4374,4.9406953,Watched,['Music'],11058.0,734782.0,258.0,74557482.0,2019,11,6,16,26,2,https://www.youtube.com/watch?v=IsXB5eRMRno,Henry 헨리 'TRAP' MV (with Kyuhyun & Taemin),youtube,,2019-11-06 16:26:00
4373,4373,4.913353900000001,Watched,['Music'],85.0,3839.0,266.0,974084.0,2019,11,6,16,30,2,https://www.youtube.com/watch?v=CG4oXPxUIGs,,youtube,,2019-11-06 16:30:00
4372,4372,4.7989602,Watched,['Music'],87.0,1644.0,220.0,161521.0,2019,11,6,16,35,2,https://www.youtube.com/watch?v=poxYhTj4FFQ,,youtube,,2019-11-06 16:35:00
4371,4371,4.7938552,Watched,['Music'],52.0,957.0,225.0,100446.0,2019,11,6,16,39,2,https://www.youtube.com/watch?v=IqUSJihwMQA,,youtube,,2019-11-06 16:39:00
4370,4370,4.944953400000001,Watched,['Music'],1723.0,123480.0,230.0,10957059.0,2019,11,6,16,44,2,https://www.youtube.com/watch?v=N8VRaGe3Cqs,,youtube,,2019-11-06 16:44:00
4369,4369,5.0,Watched,['Music'],0.0,467.0,230.0,11436.0,2019,11,6,16,58,2,https://www.youtube.com/watch?v=bYZA9FPfs6M,,youtube,,2019-11-06 16:58:00
4368,4368,4.8847094,Watched,['Music'],449.0,15129.0,206.0,3342334.0,2019,11,6,17,2,2,https://www.youtube.com/watch?v=dqzHeEXIzQk,,youtube,,2019-11-06 17:02:00
4367,4367,5.0,Watched,['Music'],0.0,5.0,227.0,230.0,2019,11,6,17,12,2,https://www.youtube.com/watch?v=uCuTPmZi7G0,,youtube,,2019-11-06 17:12:00
4366,4366,4.8886557,Watched,['Music'],199.0,6950.0,270.0,1639057.0,2019,11,6,17,16,2,https://www.youtube.com/watch?v=N6J5TzSE_18,,youtube,,2019-11-06 17:16:00
4365,4365,4.9759989000000004,Watched,['People & Blogs'],256.0,42409.0,128.0,1063880.0,2019,11,6,17,21,2,https://www.youtube.com/watch?v=ahQzTLqIAoA,,youtube,,2019-11-06 17:21:00
4364,4364,4.944829,Watched,['Music'],616.0,44045.0,192.0,10841837.0,2019,11,6,17,23,2,https://www.youtube.com/watch?v=56raTSAb2Do,,youtube,,2019-11-06 17:23:00
4363,4363,4.9442058,Watched,['Music'],1004.0,70975.0,306.0,7923176.0,2019,11,6,17,26,2,https://www.youtube.com/watch?v=eZku7yyALbc,,youtube,,2019-11-06 17:26:00
4362,4362,4.8326912,Watched,['Music'],76.0,1741.0,266.0,156383.0,2019,11,6,17,31,2,https://www.youtube.com/watch?v=bJTRLbdX630,,youtube,,2019-11-06 17:31:00
4361,4361,4.9350385999999995,Watched,['Music'],80.0,4846.0,203.0,655461.0,2019,11,6,17,36,2,https://www.youtube.com/watch?v=QFZfvq1zmAE,,youtube,,2019-11-06 17:36:00
4360,4360,4.8955956,Watched,['Music'],16.0,597.0,184.0,73197.0,2019,11,6,17,39,2,https://www.youtube.com/watch?v=eR-C9W_87gI,,youtube,,2019-11-06 17:39:00
4359,4359,5.0,Watched,['Music'],0.0,181.0,196.0,25844.0,2019,11,6,17,43,2,https://www.youtube.com/watch?v=_OoPjU4Nm_M,,youtube,,2019-11-06 17:43:00
4358,4358,4.8813453,Watched,['Music'],11960.0,391227.0,227.0,59262184.0,2019,11,6,17,46,2,https://www.youtube.com/watch?v=KgrB2KBZws4,,youtube,,2019-11-06 17:46:00
4357,4357,,Searched,,,,,,2019,11,6,17,48,2,https://www.youtube.com/results?search_query=hush+hush+erin+mccarley,,youtube,,2019-11-06 17:48:00
4356,4356,,Searched,,,,,,2019,11,6,17,49,2,https://www.youtube.com/results?search_query=skylar+gray+words,,youtube,,2019-11-06 17:49:00
4355,4355,4.9295144,Watched,['Music'],730.0,40697.0,228.0,7305688.0,2019,11,6,17,50,2,https://www.youtube.com/watch?v=FbDMUijBP2U,,youtube,,2019-11-06 17:50:00
4354,4354,,Searched,,,,,,2019,11,6,17,50,2,https://www.youtube.com/results?search_query=Vitamin+String+Quartet+-+Love+Game,,youtube,,2019-11-06 17:50:00
4353,4353,,Searched,,,,,,2019,11,6,17,52,2,https://www.youtube.com/results?search_query=Vanessa+Carlton+-+Carousal,,youtube,,2019-11-06 17:52:00
4352,4352,4.928781,Watched,['Music'],759.0,41870.0,79.0,7965113.0,2019,11,6,17,54,2,https://www.youtube.com/watch?v=HTN2tC3jY0Y,,youtube,,2019-11-06 17:54:00
4351,4351,4.929945,Watched,['People & Blogs'],316.0,17727.0,303.0,2264636.0,2019,11,6,17,55,2,https://www.youtube.com/watch?v=COn9t3W9CfI,,youtube,,2019-11-06 17:55:00
4350,4350,4.953734900000001,Watched,['Music'],,,227.0,478892.0,2019,11,6,18,1,2,https://www.youtube.com/watch?v=cHVutIfa150,,youtube,,2019-11-06 18:01:00
4349,4349,4.942029,Watched,['Music'],1.0,68.0,224.0,4094.0,2019,11,6,18,5,2,https://www.youtube.com/watch?v=DPa-ntaXexg,,youtube,,2019-11-06 18:05:00
4348,4348,4.9498749,Watched,['Music'],5.0,394.0,301.0,48324.0,2019,11,6,18,8,2,https://www.youtube.com/watch?v=s5Z9uvqk9Ls,,youtube,,2019-11-06 18:08:00
4347,4347,4.9413605,Watched,['Music'],1792.0,120445.0,213.0,18227455.0,2019,11,6,18,14,2,https://www.youtube.com/watch?v=V7I7HbWtstY,,youtube,,2019-11-06 18:14:00
4346,4346,4.9232168,Watched,['Music'],2109.0,107759.0,190.0,13409890.0,2019,11,6,18,28,2,https://www.youtube.com/watch?v=xKVcVSYmesU,,youtube,,2019-11-06 18:28:00
4345,4345,4.7504387,Watched,['Music'],569.0,8551.0,176.0,1280260.0,2019,11,6,18,31,2,https://www.youtube.com/watch?v=8ykMyNHAdKk,,youtube,,2019-11-06 18:31:00
4344,4344,4.9332075,Watched,['Music'],53.0,3121.0,266.0,883527.0,2019,11,6,18,35,2,https://www.youtube.com/watch?v=6vVg54c7Z9E,,youtube,,2019-11-06 18:35:00
4343,4343,4.8842106,Watched,['Music'],704.0,23616.0,246.0,4897108.0,2019,11,6,18,39,2,https://www.youtube.com/watch?v=2EC3ggFv7cY,,youtube,,2019-11-06 18:39:00
4342,4342,4.912148999999999,Watched,['Music'],190.0,8461.0,167.0,2141296.0,2019,11,6,18,44,2,https://www.youtube.com/watch?v=K8gNxzrJ4mk,,youtube,,2019-11-06 18:44:00
4341,4341,4.9325609,Watched,['Entertainment'],262.0,15278.0,232.0,1924836.0,2019,11,6,18,46,2,https://www.youtube.com/watch?v=jhUT4BUsVjA,,youtube,,2019-11-06 18:46:00
4340,4340,4.842239900000001,Watched,['People & Blogs'],293.0,7136.0,258.0,2048258.0,2019,11,6,18,51,2,https://www.youtube.com/watch?v=O-YHU6BwPR0,,youtube,,2019-11-06 18:51:00
4339,4339,4.8888888,Watched,['Music'],2.0,70.0,240.0,14237.0,2019,11,6,18,55,2,https://www.youtube.com/watch?v=I0rrStJ97iI,,youtube,,2019-11-06 18:55:00
4338,4338,4.9627914,Watched,['People & Blogs'],249.0,26519.0,220.0,2097319.0,2019,11,6,18,59,2,https://www.youtube.com/watch?v=v9le1Mt6SV8,,youtube,,2019-11-06 18:59:00
4334,4334,,Searched,,,,,,2019,11,6,19,3,2,https://www.youtube.com/results?search_query=skillet+hero,,youtube,,2019-11-06 19:03:00
4335,4335,4.9029121,Watched,['Music'],53399.0,2146632.0,305.0,417955285.0,2019,11,6,19,3,2,https://www.youtube.com/watch?v=bg1sT4ILG0w,Nico & Vinz - Am I Wrong [Official Music Video],youtube,,2019-11-06 19:03:00
4336,4336,,Searched,,,,,,2019,11,6,19,3,2,https://www.youtube.com/results?search_query=feather+moon+ienna+teng,,youtube,,2019-11-06 19:03:00
4337,4337,,Searched,,,,,,2019,11,6,19,3,2,https://www.youtube.com/results?search_query=feather+meg+myers,,youtube,,2019-11-06 19:03:00
4333,4333,4.907636599999999,Watched,['Music'],3163.0,133818.0,163.0,21748770.0,2019,11,6,19,8,2,https://www.youtube.com/watch?v=S_Q-fOj9Mho,,youtube,,2019-11-06 19:08:00
4332,4332,4.933884099999999,Watched,['Music'],8.0,476.0,269.0,90891.0,2019,11,6,19,11,2,https://www.youtube.com/watch?v=Ht6UyW5nh8Q,,youtube,,2019-11-06 19:11:00
4331,4331,4.8260937,Watched,['Music'],16632.0,365919.0,208.0,102757998.0,2019,11,6,19,15,2,https://www.youtube.com/watch?v=E0ZHXVp_wUE,,youtube,,2019-11-06 19:15:00
4330,4330,5.0,Watched,['Music'],0.0,10.0,191.0,586.0,2019,11,6,19,19,2,https://www.youtube.com/watch?v=cs_76z1lOfs,,youtube,,2019-11-06 19:19:00
4329,4329,4.9430828,Watched,['People & Blogs'],357.0,24732.0,199.0,452060.0,2019,11,6,19,22,2,https://www.youtube.com/watch?v=0hxMs0cVCdM,,youtube,,2019-11-06 19:22:00
4328,4328,4.8514633,Watched,['Music'],49776.0,1290659.0,261.0,211900250.0,2019,11,6,19,25,2,https://www.youtube.com/watch?v=hPC2Fp7IT7o,,youtube,,2019-11-06 19:25:00
4327,4327,4.9136714999999995,Watched,['Music'],10430.0,472840.0,232.0,68922301.0,2019,11,6,19,30,2,https://www.youtube.com/watch?v=MCEcWcIww5k,,youtube,,2019-11-06 19:30:00
4326,4326,4.9592876,Watched,['People & Blogs'],4.0,389.0,361.0,28785.0,2019,11,6,19,33,2,https://www.youtube.com/watch?v=dJBUwrnTtAQ,,youtube,,2019-11-06 19:33:00
4325,4325,4.9592876,Watched,['People & Blogs'],4.0,389.0,361.0,28785.0,2019,11,7,1,34,3,https://www.youtube.com/watch?v=dJBUwrnTtAQ,,youtube,,2019-11-07 01:34:00
4324,4324,4.9174957,Watched,['Music'],85.0,4036.0,140.0,587490.0,2019,11,7,1,41,3,https://www.youtube.com/watch?v=TFGtiWKy1Tk,,youtube,,2019-11-07 01:41:00
4323,4323,4.8695979000000005,Watched,['Music'],479.0,14214.0,287.0,4790674.0,2019,11,7,1,43,3,https://www.youtube.com/watch?v=s8e45WHIduM,,youtube,,2019-11-07 01:43:00
4322,4322,4.8481398,Watched,['Film & Animation'],15601.0,395330.0,202.0,58360853.0,2019,11,7,1,48,3,https://www.youtube.com/watch?v=JuYeHPFR3f0,,youtube,,2019-11-07 01:48:00
4321,4321,4.798881099999999,Watched,['Music'],68160.0,1287455.0,220.0,109182942.0,2019,11,7,1,52,3,https://www.youtube.com/watch?v=WZwr2a_lFWY,,youtube,,2019-11-07 01:52:00
6106,172,,Visited,[],,,,,2019,11,7,15,47,3,,,search,http://www.sabragrillrochester.com/,2019-11-07 15:47:00
6107,173,,Searched,[],,,,,2019,11,7,15,47,3,,,search,sabra rochester,2019-11-07 15:47:00
6105,171,,Searched,[],,,,,2019,11,7,16,7,3,,,search,chanad,2019-11-07 16:07:00
6104,170,,Visited,[],,,,,2019,11,7,16,7,3,,,search,"Judaism, Torah and Jewish Info - Chabad Lubavitch",2019-11-07 16:07:00
4320,4320,,Watched,,,,,,2019,11,8,10,1,4,https://www.youtube.com/watch?v=WTsmZZUY28w,,youtube,,2019-11-08 10:01:00
4319,4319,,Searched,,,,,,2019,11,8,13,36,4,https://www.youtube.com/results?search_query=exo+eve,,youtube,,2019-11-08 13:36:00
4318,4318,4.798881099999999,Watched,['Music'],68160.0,1287455.0,220.0,109182942.0,2019,11,8,13,44,4,https://www.youtube.com/watch?v=WZwr2a_lFWY,,youtube,,2019-11-08 13:44:00
4317,4317,4.8545456,Watched,['Music'],4.0,106.0,215.0,7986.0,2019,11,8,13,48,4,https://www.youtube.com/watch?v=dVKZgLkY3Ak,,youtube,,2019-11-08 13:48:00
4316,4316,4.9521914,Watched,['Music'],6.0,496.0,278.0,74270.0,2019,11,8,13,52,4,https://www.youtube.com/watch?v=n7iRsDUUAC8,,youtube,,2019-11-08 13:52:00
