,Unnamed: 0,ratings,action,categories,dislikes,likes,durations,view_cnts,years,months,days,hours,minutes,weekdays,link,titles,source,query,datetime
2001,2001,,Watched,,,,,,2020,3,9,20,16,0,https://www.youtube.com/watch?v=lwN5jOWL0xc,,youtube,,2020-03-09 20:16:00
2000,2000,,Watched,,,,,,2020,3,9,20,46,0,https://www.youtube.com/watch?v=KPCN34nwv3U,,youtube,,2020-03-09 20:46:00
1999,1999,,Watched,,,,,,2020,3,9,20,51,0,https://www.youtube.com/watch?v=YTUVf3DMI7A,,youtube,,2020-03-09 20:51:00
1998,1998,,Watched,,,,,,2020,3,9,21,1,0,https://www.youtube.com/watch?v=fKwQeeIkQ4I,,youtube,,2020-03-09 21:01:00
1997,1997,4.9413447,Watched,['Gaming'],436.0,29297.0,722.0,908307.0,2020,3,9,21,7,0,https://www.youtube.com/watch?v=1YjVR9cWCis,,youtube,,2020-03-09 21:07:00
1996,1996,4.939328700000001,Watched,['Gaming'],408.0,26491.0,744.0,1053902.0,2020,3,9,21,20,0,https://www.youtube.com/watch?v=EwkG0VxP6-E,FUNNY JOKER ONLINE,youtube,,2020-03-09 21:20:00
1995,1995,4.951003599999999,Watched,['Gaming'],202.0,16289.0,604.0,664038.0,2020,3,9,21,25,0,https://www.youtube.com/watch?v=scvZdsduqw0,,youtube,,2020-03-09 21:25:00
1994,1994,,Watched,,,,,,2020,3,9,22,15,0,https://www.youtube.com/watch?v=FKqF1cP11jU,,youtube,,2020-03-09 22:15:00
4493,1324,,Searched,[],,,,,2020,3,9,22,49,0,,,search,democratic primary schedule,2020-03-09 22:49:00
1993,1993,,Watched,,,,,,2020,3,10,0,3,1,https://www.youtube.com/watch?v=Eaf0QUqbFAQ,,youtube,,2020-03-10 00:03:00
1992,1992,,Watched,,,,,,2020,3,10,0,3,1,https://www.youtube.com/watch?v=67XMnm5zqow,,youtube,,2020-03-10 00:03:00
1991,1991,,Watched,,,,,,2020,3,10,13,11,1,https://www.youtube.com/watch?v=peLPVIGFaz0,,youtube,,2020-03-10 13:11:00
1990,1990,,Watched,,,,,,2020,3,10,13,20,1,https://www.youtube.com/watch?v=DcyM-tDzPnM,,youtube,,2020-03-10 13:20:00
1989,1989,,Watched,,,,,,2020,3,10,13,34,1,https://www.youtube.com/watch?v=MS_j5Ub43_0,,youtube,,2020-03-10 13:34:00
1988,1988,,Watched,,,,,,2020,3,10,13,44,1,https://www.youtube.com/watch?v=72eq0zeUH3A,,youtube,,2020-03-10 13:44:00
1987,1987,,Watched,,,,,,2020,3,10,13,47,1,https://www.youtube.com/watch?v=4l5i53fDpzo,,youtube,,2020-03-10 13:47:00
1986,1986,,Watched,,,,,,2020,3,10,13,48,1,https://www.youtube.com/watch?v=CtkfljKtlXw,,youtube,,2020-03-10 13:48:00
4492,1323,,Searched,[],,,,,2020,3,10,14,0,1,,,search,ur grading scale,2020-03-10 14:00:00
4491,1322,,Searched,[],,,,,2020,3,10,14,17,1,,,search,florin jaeger UR,2020-03-10 14:17:00
1985,1985,,Watched,,,,,,2020,3,10,14,33,1,https://www.youtube.com/watch?v=Q_xTMm6MhIo,,youtube,,2020-03-10 14:33:00
1984,1984,,Watched,,,,,,2020,3,10,14,35,1,https://www.youtube.com/watch?v=kttFmSoETvo,,youtube,,2020-03-10 14:35:00
4490,1321,,Searched,[],,,,,2020,3,10,14,36,1,,,search,10 km to mi,2020-03-10 14:36:00
1983,1983,,Watched,,,,,,2020,3,10,14,37,1,https://www.youtube.com/watch?v=-C-WGFwUamQ,,youtube,,2020-03-10 14:37:00
1982,1982,4.929524400000001,Watched,['Music'],346.0,19292.0,391.0,3219163.0,2020,3,10,14,40,1,https://www.youtube.com/watch?v=GRkkl8ToBk8,,youtube,,2020-03-10 14:40:00
1981,1981,4.961988900000001,Watched,['Music'],1166.0,121535.0,313.0,8785390.0,2020,3,10,14,47,1,https://www.youtube.com/watch?v=geZ_5Ri7ANg,,youtube,,2020-03-10 14:47:00
1980,1980,4.9516749,Watched,['Music'],1219.0,99681.0,360.0,5169097.0,2020,3,10,14,52,1,https://www.youtube.com/watch?v=IjZ75qI5BOk,,youtube,,2020-03-10 14:52:00
1979,1979,,Watched,,,,,,2020,3,10,14,58,1,https://www.youtube.com/watch?v=5aduiLwOb70,,youtube,,2020-03-10 14:58:00
1978,1978,,Searched,,,,,,2020,3,10,14,58,1,https://www.youtube.com/results?search_query=eizouken%27s+op,,youtube,,2020-03-10 14:58:00
1977,1977,,Watched,,,,,,2020,3,10,14,59,1,https://www.youtube.com/watch?v=ouCI9FSaHEg,,youtube,,2020-03-10 14:59:00
1976,1976,,Watched,,,,,,2020,3,10,14,59,1,https://www.youtube.com/watch?v=8-91y7BJ8QA,,youtube,,2020-03-10 14:59:00
1975,1975,4.914504099999999,Watched,['Music'],2483.0,113686.0,236.0,16742492.0,2020,3,10,15,0,1,https://www.youtube.com/watch?v=F5OJPUXJvHk,"Mob Psycho 100 OP / Opening Full - ""99"" by MOB CHOIR (Engsub)",youtube,,2020-03-10 15:00:00
1974,1974,,Watched,,,,,,2020,3,10,15,4,1,https://www.youtube.com/watch?v=2Ac9IpjukdQ,,youtube,,2020-03-10 15:04:00
1973,1973,,Watched,,,,,,2020,3,10,15,12,1,https://www.youtube.com/watch?v=lgH23pGZHA4,,youtube,,2020-03-10 15:12:00
1972,1972,,Watched,,,,,,2020,3,10,15,17,1,https://www.youtube.com/watch?v=K_7To_y9IAM,,youtube,,2020-03-10 15:17:00
1971,1971,,Watched,,,,,,2020,3,10,15,24,1,https://www.youtube.com/watch?v=79LHxkJE3fg,,youtube,,2020-03-10 15:24:00
1970,1970,,Watched,,,,,,2020,3,10,15,28,1,https://www.youtube.com/watch?v=qBUZjsxGiDk,,youtube,,2020-03-10 15:28:00
1969,1969,,Watched,,,,,,2020,3,10,15,33,1,https://www.youtube.com/watch?v=bqF5i4qloVE,,youtube,,2020-03-10 15:33:00
1968,1968,,Searched,,,,,,2020,3,10,16,24,1,https://www.youtube.com/results?search_query=pot+of+greed,,youtube,,2020-03-10 16:24:00
1967,1967,4.909025700000001,Watched,['Entertainment'],508.0,21828.0,200.0,1781468.0,2020,3,10,16,24,1,https://www.youtube.com/watch?v=Ay_S8NjPEXk,,youtube,,2020-03-10 16:24:00
4489,1320,,Searched,[],,,,,2020,3,10,17,41,1,,,search,brex,2020-03-10 17:41:00
4488,1319,,Searched,[],,,,,2020,3,10,18,3,1,,,search,r join data frames,2020-03-10 18:03:00
4487,1318,,Searched,[],,,,,2020,3,10,20,36,1,,,search,r aggregate data frame,2020-03-10 20:36:00
4486,1317,,Searched,[],,,,,2020,3,10,20,52,1,,,search,r sum one column of df,2020-03-10 20:52:00
4485,1316,,Searched,[],,,,,2020,3,10,20,53,1,,,search,r group and sum one column of df,2020-03-10 20:53:00
4484,1315,,Searched,[],,,,,2020,3,10,21,4,1,,,search,group r df,2020-03-10 21:04:00
4482,1313,,Searched,[],,,,,2020,3,10,21,5,1,,,search,R group by column,2020-03-10 21:05:00
4483,1314,,Searched,[],,,,,2020,3,10,21,5,1,,,search,group by column df,2020-03-10 21:05:00
4481,1312,,Searched,[],,,,,2020,3,10,21,8,1,,,search,R select dates between,2020-03-10 21:08:00
4480,1311,,Searched,[],,,,,2020,3,10,21,14,1,,,search,R set factor to dates,2020-03-10 21:14:00
4479,1310,,Searched,[],,,,,2020,3,10,21,22,1,,,search,r format date,2020-03-10 21:22:00
4478,1309,,Searched,[],,,,,2020,3,10,21,28,1,,,search,r numeric to string,2020-03-10 21:28:00
4477,1308,,Searched,[],,,,,2020,3,10,21,30,1,,,search,R prune factor levels,2020-03-10 21:30:00
4476,1307,,Searched,[],,,,,2020,3,10,21,33,1,,,search,R drop factor levels,2020-03-10 21:33:00
4475,1306,,Searched,[],,,,,2020,3,10,21,37,1,,,search,R drop specific factor levels,2020-03-10 21:37:00
1966,1966,,Watched,,,,,,2020,3,10,21,40,1,https://www.youtube.com/watch?v=KLNu7ELg4mk,,youtube,,2020-03-10 21:40:00
4474,1305,,Searched,[],,,,,2020,3,10,21,41,1,,,search,R check for duplicate in factor,2020-03-10 21:41:00
4473,1304,,Searched,[],,,,,2020,3,10,21,44,1,,,search,r group dataframe by column,2020-03-10 21:44:00
4472,1303,,Searched,[],,,,,2020,3,10,21,47,1,,,search,r sort dataframe by column,2020-03-10 21:47:00
4471,1302,,Searched,[],,,,,2020,3,10,22,9,1,,,search,r drop columns from df,2020-03-10 22:09:00
4470,1301,,Searched,[],,,,,2020,3,10,22,19,1,,,search,r rename df column,2020-03-10 22:19:00
1965,1965,,Watched,,,,,,2020,3,10,22,22,1,https://www.youtube.com/watch?v=2lNYklbNdI0,,youtube,,2020-03-10 22:22:00
4469,1300,,Searched,[],,,,,2020,3,10,22,24,1,,,search,r seq of dates,2020-03-10 22:24:00
1964,1964,4.9142962,Watched,['Music'],1315.0,60059.0,231.0,10437263.0,2020,3,10,22,25,1,https://www.youtube.com/watch?v=uhlfcFzsLGU,,youtube,,2020-03-10 22:25:00
4468,1299,,Searched,[],,,,,2020,3,10,22,29,1,,,search,compare df column to vector,2020-03-10 22:29:00
1963,1963,4.9436784000000005,Watched,['Entertainment'],1226.0,85845.0,331.0,8673882.0,2020,3,10,22,29,1,https://www.youtube.com/watch?v=QhDv9Gwj5wI,,youtube,,2020-03-10 22:29:00
4466,1297,,Searched,[],,,,,2020,3,10,22,30,1,,,search,r fill missing values from sequence,2020-03-10 22:30:00
4467,1298,,Searched,[],,,,,2020,3,10,22,30,1,,,search,r fill missing values with previous,2020-03-10 22:30:00
1962,1962,4.9204798,Watched,['Entertainment'],6967.0,343485.0,396.0,33300781.0,2020,3,10,22,35,1,https://www.youtube.com/watch?v=BVomQtrtMTM,,youtube,,2020-03-10 22:35:00
4465,1296,,Searched,[],,,,,2020,3,10,22,36,1,,,search,r tidyverse,2020-03-10 22:36:00
1961,1961,,Watched,,,,,,2020,3,10,22,41,1,https://www.youtube.com/watch?v=cIzM9p3dUm8,,youtube,,2020-03-10 22:41:00
1960,1960,,Watched,,,,,,2020,3,10,22,50,1,https://www.youtube.com/watch?v=Dhw-hP2MPw4,,youtube,,2020-03-10 22:50:00
4464,1295,,Searched,[],,,,,2020,3,10,22,54,1,,,search,r bound dates within range,2020-03-10 22:54:00
1959,1959,,Watched,,,,,,2020,3,10,23,0,1,https://www.youtube.com/watch?v=kSThrKGn9EU,,youtube,,2020-03-10 23:00:00
4463,1294,,Searched,[],,,,,2020,3,10,23,1,1,,,search,r expand and fill multiple variables df,2020-03-10 23:01:00
4462,1293,,Searched,[],,,,,2020,3,10,23,2,1,,,search,for each unique value in R vector,2020-03-10 23:02:00
4461,1292,,Searched,[],,,,,2020,3,10,23,3,1,,,search,for each unique value in vector,2020-03-10 23:03:00
4460,1291,,Searched,[],,,,,2020,3,10,23,3,1,,,search,for each unique value in vector R,2020-03-10 23:03:00
4459,1290,,Searched,[],,,,,2020,3,10,23,3,1,,,search,r loop through vector,2020-03-10 23:03:00
1958,1958,4.9123163,Watched,['Entertainment'],3363.0,150052.0,10877.0,9571878.0,2020,3,10,23,4,1,https://www.youtube.com/watch?v=x2P7nDtXg-A,,youtube,,2020-03-10 23:04:00
4457,1288,,Searched,[],,,,,2020,3,10,23,8,1,,,search,append two dataframes R,2020-03-10 23:08:00
4458,1289,,Searched,[],,,,,2020,3,10,23,8,1,,,search,append two dataframes,2020-03-10 23:08:00
4456,1287,,Searched,[],,,,,2020,3,10,23,28,1,,,search,r change order of df columns,2020-03-10 23:28:00
1957,1957,,Watched,,,,,,2020,3,10,23,47,1,https://www.youtube.com/watch?v=aC2Hzb9WjrM,,youtube,,2020-03-10 23:47:00
1955,1955,,Watched,,,,,,2020,3,11,0,5,2,https://www.youtube.com/watch?v=c6wKa5KEU2k,,youtube,,2020-03-11 00:05:00
1956,1956,,Watched,,,,,,2020,3,11,0,5,2,https://www.youtube.com/watch?v=CD891jNVd3Q,,youtube,,2020-03-11 00:05:00
4454,1285,,,[],,,,,2020,3,11,0,15,2,,,search,University of Rochester,2020-03-11 00:15:00
1954,1954,,Watched,,,,,,2020,3,11,0,15,2,https://www.youtube.com/watch?v=tbfin9ASgEU,,youtube,,2020-03-11 00:15:00
4455,1286,,Searched,[],,,,,2020,3,11,0,15,2,,,search,university of rochester,2020-03-11 00:15:00
1953,1953,,Watched,,,,,,2020,3,11,0,54,2,https://www.youtube.com/watch?v=9Wx4gf5yBwQ,,youtube,,2020-03-11 00:54:00
1952,1952,,Watched,,,,,,2020,3,11,1,19,2,https://www.youtube.com/watch?v=cxB6aE2IuMQ,,youtube,,2020-03-11 01:19:00
1951,1951,,Watched,,,,,,2020,3,11,13,6,2,https://www.youtube.com/watch?v=u4QVP-Twbkw,,youtube,,2020-03-11 13:06:00
1950,1950,,Watched,,,,,,2020,3,11,14,42,2,https://www.youtube.com/watch?v=uJ-ZVteR8_g,,youtube,,2020-03-11 14:42:00
4453,1284,,Searched,[],,,,,2020,3,11,14,57,2,,,search,covid-19 map,2020-03-11 14:57:00
1949,1949,,Watched,,,,,,2020,3,11,15,20,2,https://www.youtube.com/watch?v=WnIhEJZj17Q,,youtube,,2020-03-11 15:20:00
1948,1948,,Watched,,,,,,2020,3,11,16,24,2,https://www.youtube.com/watch?v=IByTJw0euZk,,youtube,,2020-03-11 16:24:00
4452,1283,,Searched,[],,,,,2020,3,11,16,47,2,,,search,scp 096,2020-03-11 16:47:00
1947,1947,,Watched,,,,,,2020,3,11,17,18,2,https://www.youtube.com/watch?v=BcbucW5BKo4,,youtube,,2020-03-11 17:18:00
1946,1946,,Watched,,,,,,2020,3,11,17,30,2,https://www.youtube.com/watch?v=VcNc9m5AWC8,,youtube,,2020-03-11 17:30:00
1945,1945,,Watched,,,,,,2020,3,11,18,2,2,https://www.youtube.com/watch?v=eEXEEuSLjEo,,youtube,,2020-03-11 18:02:00
1944,1944,,Watched,,,,,,2020,3,11,18,13,2,https://www.youtube.com/watch?v=jopoxVf2e3s,,youtube,,2020-03-11 18:13:00
1943,1943,,Watched,,,,,,2020,3,11,18,18,2,https://www.youtube.com/watch?v=hRm8xfpryTE,,youtube,,2020-03-11 18:18:00
4451,1282,,Searched,[],,,,,2020,3,11,18,18,2,,,search,matsulin,2020-03-11 18:18:00
4450,1281,,,[],,,,,2020,3,11,18,18,2,,,search,Matsulin,2020-03-11 18:18:00
1942,1942,,Watched,,,,,,2020,3,11,18,21,2,https://www.youtube.com/watch?v=fCA-RxAkqh0,,youtube,,2020-03-11 18:21:00
1941,1941,,Watched,,,,,,2020,3,11,18,26,2,https://www.youtube.com/watch?v=6nVZ35EyVxI,,youtube,,2020-03-11 18:26:00
1940,1940,,Watched,,,,,,2020,3,11,22,21,2,https://www.youtube.com/watch?v=-8u4wEOYS40,,youtube,,2020-03-11 22:21:00
1939,1939,,Watched,,,,,,2020,3,11,23,19,2,https://www.youtube.com/watch?v=775L5dYJkpE,,youtube,,2020-03-11 23:19:00
1938,1938,,Watched,,,,,,2020,3,11,23,31,2,https://www.youtube.com/watch?v=XCcGkGTYonw,,youtube,,2020-03-11 23:31:00
1937,1937,,Watched,,,,,,2020,3,11,23,36,2,https://www.youtube.com/watch?v=fA_Gdui7sug,,youtube,,2020-03-11 23:36:00
1936,1936,4.958027400000001,Watched,['Entertainment'],1808.0,170495.0,1014.0,7596828.0,2020,3,11,23,47,2,https://www.youtube.com/watch?v=ImoP-Apzrsg,Binging with Babish 3 Million Subscriber Special: The Eggscellent Challenge from Regular Show,youtube,,2020-03-11 23:47:00
1935,1935,,Watched,,,,,,2020,3,12,0,4,3,https://www.youtube.com/watch?v=U30-hHXv8aw,,youtube,,2020-03-12 00:04:00
1934,1934,,Watched,,,,,,2020,3,12,0,18,3,https://www.youtube.com/watch?v=DcyM-tDzPnM,,youtube,,2020-03-12 00:18:00
1933,1933,,Watched,,,,,,2020,3,12,0,31,3,https://www.youtube.com/watch?v=XBBXmVuxCqc,,youtube,,2020-03-12 00:31:00
1932,1932,,Watched,,,,,,2020,3,12,0,58,3,https://www.youtube.com/watch?v=826b6GGa8fE,,youtube,,2020-03-12 00:58:00
1931,1931,,Watched,,,,,,2020,3,12,1,1,3,https://www.youtube.com/watch?v=hB6pqGOoTBQ,,youtube,,2020-03-12 01:01:00
1930,1930,,Watched,,,,,,2020,3,12,1,23,3,https://www.youtube.com/watch?v=1b7nfn4NEQk,,youtube,,2020-03-12 01:23:00
1929,1929,4.914200800000001,Watched,['Gaming'],585.0,26688.0,869.0,807485.0,2020,3,12,1,34,3,https://www.youtube.com/watch?v=2fBDga8_kBI,,youtube,,2020-03-12 01:34:00
4449,1280,,Searched,[],,,,,2020,3,12,1,42,3,,,search,toracon,2020-03-12 01:42:00
1928,1928,4.8609257,Watched,['Gaming'],902.0,25041.0,1144.0,1102641.0,2020,3,12,1,48,3,https://www.youtube.com/watch?v=lMbovcqJtvs,,youtube,,2020-03-12 01:48:00
1927,1927,,Watched,,,,,,2020,3,12,2,7,3,https://www.youtube.com/watch?v=0_3RSNuLpRM,,youtube,,2020-03-12 02:07:00
4448,1279,,Searched,[],,,,,2020,3,12,13,13,3,,,search,play minesweeper,2020-03-12 13:13:00
4447,1278,,Visited,[],,,,,2020,3,12,14,6,3,,,search,The Ultimate Guide to Windshield Replacement Aftercare,2020-03-12 14:06:00
4446,1277,,Searched,[],,,,,2020,3,12,14,30,3,,,search,windshield replacement faq,2020-03-12 14:30:00
4445,1276,,Searched,[],,,,,2020,3,12,14,30,3,,,search,minesweeper,2020-03-12 14:30:00
4444,1275,,Searched,[],,,,,2020,3,12,14,30,3,,,search,stewing potato,2020-03-12 14:30:00
4443,1274,,Searched,[],,,,,2020,3,12,14,32,3,,,search,2 cups diced potato,2020-03-12 14:32:00
4442,1273,,Searched,[],,,,,2020,3,12,15,17,3,,,search,ur coronavirus,2020-03-12 15:17:00
4441,1272,,Visited,[],,,,,2020,3,12,15,17,3,,,search,COVID-19 Concerns? UHS is here to help | UHS,2020-03-12 15:17:00
1926,1926,,Watched,,,,,,2020,3,12,17,21,3,https://www.youtube.com/watch?v=Uj8BC2kcp7A,,youtube,,2020-03-12 17:21:00
4440,1271,,Searched,[],,,,,2020,3,12,17,24,3,,,search,ur coronavirus,2020-03-12 17:24:00
4439,1270,,Searched,[],,,,,2020,3,12,17,24,3,,,search,university of rochester coronavirus,2020-03-12 17:24:00
4438,1269,,Visited,[],,,,,2020,3,12,17,24,3,,,search,Coronavirus Update - University of Rochester,2020-03-12 17:24:00
1925,1925,,Watched,,,,,,2020,3,12,17,29,3,https://www.youtube.com/watch?v=CqXRLwKJz7s,,youtube,,2020-03-12 17:29:00
1924,1924,,Watched,,,,,,2020,3,12,17,33,3,https://www.youtube.com/watch?v=FHZ1RsPrC78,,youtube,,2020-03-12 17:33:00
4437,1268,,Searched,[],,,,,2020,3,12,18,32,3,,,search,university of rochester coronavirus,2020-03-12 18:32:00
4436,1267,,Searched,[],,,,,2020,3,12,20,28,3,,,search,I 2nd BGA,2020-03-12 20:28:00
4435,1266,,Searched,[],,,,,2020,3,12,20,28,3,,,search,BGA,2020-03-12 20:28:00
1923,1923,,Watched,,,,,,2020,3,12,20,57,3,https://www.youtube.com/watch?v=6XdB8HTT9wc,,youtube,,2020-03-12 20:57:00
1922,1922,,Watched,,,,,,2020,3,12,21,22,3,https://www.youtube.com/watch?v=VRqYzX3NjUc,,youtube,,2020-03-12 21:22:00
1921,1921,,Watched,,,,,,2020,3,12,21,43,3,https://www.youtube.com/watch?v=mxhwNwGKfbM,,youtube,,2020-03-12 21:43:00
4434,1265,,Searched,[],,,,,2020,3,12,21,54,3,,,search,return of the king title screen,2020-03-12 21:54:00
4433,1264,,Searched,[],,,,,2020,3,12,22,2,3,,,search,lib gen,2020-03-12 22:02:00
1920,1920,,Watched,,,,,,2020,3,12,22,32,3,https://www.youtube.com/watch?v=xYQAPT4oEsU,,youtube,,2020-03-12 22:32:00
1919,1919,,Watched,,,,,,2020,3,12,23,1,3,https://www.youtube.com/watch?v=WJVXOJrYjl4,,youtube,,2020-03-12 23:01:00
1918,1918,,Watched,,,,,,2020,3,12,23,4,3,https://www.youtube.com/watch?v=lZ84crMLmsA,,youtube,,2020-03-12 23:04:00
1917,1917,,Watched,,,,,,2020,3,12,23,6,3,https://www.youtube.com/watch?v=xamMGh21jQQ,,youtube,,2020-03-12 23:06:00
1916,1916,,Watched,,,,,,2020,3,12,23,23,3,https://www.youtube.com/watch?v=5i_btUcoddE,,youtube,,2020-03-12 23:23:00
1915,1915,,Watched,,,,,,2020,3,13,11,51,4,https://www.youtube.com/watch?v=WJVXOJrYjl4,,youtube,,2020-03-13 11:51:00
1914,1914,4.9466124,Watched,['Entertainment'],627.0,46350.0,294.0,4034332.0,2020,3,13,11,54,4,https://www.youtube.com/watch?v=_pR575Gxuww,,youtube,,2020-03-13 11:54:00
4432,1263,,Searched,[],,,,,2020,3,13,14,2,4,,,search,groupme,2020-03-13 14:02:00
1912,1912,,Searched,,,,,,2020,3,13,19,48,4,https://www.youtube.com/results?search_query=How+its+really+made,,youtube,,2020-03-13 19:48:00
1913,1913,,Watched,,,,,,2020,3,13,19,48,4,https://www.youtube.com/watch?v=CqXRLwKJz7s,,youtube,,2020-03-13 19:48:00
1911,1911,,Watched,,,,,,2020,3,13,20,3,4,https://www.youtube.com/watch?v=VsHlBWuppi4,,youtube,,2020-03-13 20:03:00
1910,1910,,Watched,,,,,,2020,3,13,20,22,4,https://www.youtube.com/watch?v=Jbv8GumMszY,,youtube,,2020-03-13 20:22:00
1908,1908,,Watched,,,,,,2020,3,13,20,26,4,https://www.youtube.com/watch?v=lZ84crMLmsA,,youtube,,2020-03-13 20:26:00
1909,1909,,Watched,,,,,,2020,3,13,20,26,4,https://www.youtube.com/watch?v=ghH4khvQWmo,,youtube,,2020-03-13 20:26:00
1907,1907,,Searched,,,,,,2020,3,13,20,36,4,https://www.youtube.com/results?search_query=Ramen+cookbook,,youtube,,2020-03-13 20:36:00
1906,1906,,Watched,,,,,,2020,3,13,20,39,4,https://www.youtube.com/watch?v=l0hMNP6_ZR4,,youtube,,2020-03-13 20:39:00
1905,1905,4.688686799999999,Watched,['Education'],9623.0,114021.0,226.0,3885391.0,2020,3,13,21,42,4,https://www.youtube.com/watch?v=-3v4OsPmsUg,,youtube,,2020-03-13 21:42:00
1904,1904,4.1873121,Watched,['Education'],21842.0,85663.0,222.0,5218831.0,2020,3,13,21,49,4,https://www.youtube.com/watch?v=8xQ5wdilf4Y,,youtube,,2020-03-13 21:49:00
1903,1903,,Watched,,,,,,2020,3,13,21,53,4,https://www.youtube.com/watch?v=t9yyRvAiXvc,,youtube,,2020-03-13 21:53:00
1902,1902,,Searched,,,,,,2020,3,14,19,38,5,https://www.youtube.com/results?search_query=Something+incredibly+offensive,,youtube,,2020-03-14 19:38:00
1901,1901,,Searched,,,,,,2020,3,14,23,38,5,https://www.youtube.com/results?search_query=my+name+is+jon+arbuckle,,youtube,,2020-03-14 23:38:00
1900,1900,,Watched,,,,,,2020,3,14,23,38,5,https://www.youtube.com/watch?v=CJHK5SWJu0k,,youtube,,2020-03-14 23:38:00
1899,1899,,Searched,,,,,,2020,3,14,23,44,5,https://www.youtube.com/results?search_query=guile%27s+theme,,youtube,,2020-03-14 23:44:00
1898,1898,4.9914236,Watched,['Gaming'],20.0,9308.0,64.0,271903.0,2020,3,14,23,45,5,https://www.youtube.com/watch?v=oyoyhR7xcN4,,youtube,,2020-03-14 23:45:00
1897,1897,4.9770637,Watched,['Howto & Style'],68.0,11791.0,115.0,303286.0,2020,3,14,23,46,5,https://www.youtube.com/watch?v=Oj3-xeX0qeo,,youtube,,2020-03-14 23:46:00
4431,1262,,Searched,[],,,,,2020,3,15,1,11,6,,,search,democratic primaries,2020-03-15 01:11:00
4430,1261,,Searched,[],,,,,2020,3,15,14,54,6,,,search,newfoundland dog,2020-03-15 14:54:00
1896,1896,,Watched,,,,,,2020,3,15,15,0,6,https://www.youtube.com/watch?v=iCnbgXyU09c,,youtube,,2020-03-15 15:00:00
1895,1895,,Watched,,,,,,2020,3,15,15,1,6,https://www.youtube.com/watch?v=FbLdTQ-_-SA,,youtube,,2020-03-15 15:01:00
1894,1894,,Watched,,,,,,2020,3,15,15,3,6,https://www.youtube.com/watch?v=T5sSJ3pTPHg,,youtube,,2020-03-15 15:03:00
1893,1893,,Searched,,,,,,2020,3,15,15,3,6,https://www.youtube.com/results?search_query=ram+ranch+is+under+siege,,youtube,,2020-03-15 15:03:00
1892,1892,,Watched,,,,,,2020,3,15,15,7,6,https://www.youtube.com/watch?v=2esAob3tEiw,,youtube,,2020-03-15 15:07:00
1891,1891,,Watched,,,,,,2020,3,15,15,19,6,https://www.youtube.com/watch?v=f7SVY9CyBBc,,youtube,,2020-03-15 15:19:00
1890,1890,4.954618,Watched,['Gaming'],2142.0,186655.0,603.0,4627744.0,2020,3,15,15,31,6,https://www.youtube.com/watch?v=ZE3bT2Z-8eE,,youtube,,2020-03-15 15:31:00
1889,1889,,Watched,,,,,,2020,3,15,15,33,6,https://www.youtube.com/watch?v=397pmaFmttM,,youtube,,2020-03-15 15:33:00
1888,1888,,Watched,,,,,,2020,3,15,15,44,6,https://www.youtube.com/watch?v=yJsjDonMOCk,,youtube,,2020-03-15 15:44:00
1887,1887,,Watched,,,,,,2020,3,15,15,56,6,https://www.youtube.com/watch?v=L7bbNnZMjcE,,youtube,,2020-03-15 15:56:00
1886,1886,,Watched,,,,,,2020,3,15,16,4,6,https://www.youtube.com/watch?v=7kT21WdyBM4,,youtube,,2020-03-15 16:04:00
1885,1885,,Watched,,,,,,2020,3,15,16,7,6,https://www.youtube.com/watch?v=ndcDT1rXMvU,,youtube,,2020-03-15 16:07:00
1884,1884,,Searched,,,,,,2020,3,15,16,14,6,https://www.youtube.com/results?search_query=what+its+like+to+be+a+step+brother,,youtube,,2020-03-15 16:14:00
1883,1883,,Watched,,,,,,2020,3,15,16,14,6,https://www.youtube.com/watch?v=FzDSNr3JE3g,,youtube,,2020-03-15 16:14:00
1882,1882,,Watched,,,,,,2020,3,15,16,26,6,https://www.youtube.com/watch?v=QCVElkZN4ds,,youtube,,2020-03-15 16:26:00
1881,1881,,Watched,,,,,,2020,3,15,16,45,6,https://www.youtube.com/watch?v=vbZwrHL0-ho,,youtube,,2020-03-15 16:45:00
1880,1880,,Watched,,,,,,2020,3,15,16,51,6,https://www.youtube.com/watch?v=TcPkfhEerZw,,youtube,,2020-03-15 16:51:00
1879,1879,,Watched,,,,,,2020,3,15,16,52,6,https://www.youtube.com/watch?v=SoduRTF9J-o,,youtube,,2020-03-15 16:52:00
1878,1878,,Watched,,,,,,2020,3,15,16,53,6,https://www.youtube.com/watch?v=9wSahi3d6CE,,youtube,,2020-03-15 16:53:00
4429,1260,,Searched,[],,,,,2020,3,15,18,49,6,,,search,megamind no queen of england,2020-03-15 18:49:00
1877,1877,,Watched,,,,,,2020,3,15,19,11,6,https://www.youtube.com/watch?v=D5pDqGXVvaw,,youtube,,2020-03-15 19:11:00
1876,1876,,Searched,,,,,,2020,3,15,19,12,6,https://www.youtube.com/results?search_query=Megalovania+but,,youtube,,2020-03-15 19:12:00
1875,1875,,Watched,,,,,,2020,3,15,19,12,6,https://www.youtube.com/watch?v=iVs-CQ8dF5c,,youtube,,2020-03-15 19:12:00
1874,1874,,Watched,,,,,,2020,3,15,19,16,6,https://www.youtube.com/watch?v=QvLhN6RK9dw,,youtube,,2020-03-15 19:16:00
1873,1873,,Watched,,,,,,2020,3,15,19,16,6,https://www.youtube.com/watch?v=A-khau93zGM,,youtube,,2020-03-15 19:16:00
